GENDER,POSTAL CODE,EMPLOYMENT STATUS,HIGHEST EDUCATION LEVEL,CURRENT / LAST EMPLOYER NAME,CURRENT / LAST MONTHLY SALARY,SOURCE,ATTENDACE,EVENT TITLE,TYPE OF EVENT,DATE OF EVENT,Profile,Age,Age Range,Month,Location,District
Male,219806,Unemployed 3 to less than 6 months,Master and Above,Real Estate / Property Management,"SGD 10,000 & above",Walk-in,No,CCOTG @ Bugis Junction,CCOTG,20-22/3/2025,PMET,39,30-39,Mar,Little India,Central
Male,320120,Unemployed 6 to less than 12 months,Master and Above,Information Technology,"SGD 7,000 to 9,999",Walk-in,Yes,CCOTG @ Bugis Junction,CCOTG,20-22/3/2025,PMET,39,30-39,Mar,"Balestier, Toa Payoh",Central
Female,520360,Unemployed 6 to less than 12 months,Degree,Accounting / Auditing / Taxation,"SGD 5,000 to 6,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,39,30-39,Apr,"Tampines, Pasir Ris",North East
Male,521647,Retrenched,Degree,Information Technology,"SGD 7,000 to 9,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,37,30-39,Apr,"Tampines, Pasir Ris",North East
Male,461186,Employed - Full Time,Diploma,Banking and Finance,"SGD 7,000 to 9,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,36,30-39,Apr,"Bedok, Upper East Coast",South East
Female,350101,Unemployed 0 to less than 3 months,Diploma,Information Technology,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,36,30-39,Apr,MacPherson,South East
Male,640410,Unemployed 6 to less than 12 months,Degree,Education and Training,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,36,30-39,Apr,Jurong,South West
Male,760419,Self-Employed,Degree,Real Estate / Property Management,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,35,30-39,Apr,"Yishun, Sembawang",North West
Male,730521,Unemployed 12 months and more,Degree,Information Technology,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,34,30-39,Apr,"Kranji, Woodgrove",North West
Male,120429,Unemployed 3 to less than 6 months,Degree,Information Technology,"SGD 5,000 to 6,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,34,30-39,Apr,"Pasir Panjang, Clementi",South West
Female,469983,Unemployed 12 months and more,Degree,Information Technology,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,34,30-39,Apr,"Bedok, Upper East Coast",South East
Female,650134,Employed - Part Time,Degree,General Management,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,34,30-39,Apr,"Hillview, Choa Chu Kang",South West
Male,410667,Unemployed 3 to less than 6 months,Master and Above,Consulting,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,33,30-39,Apr,"Geylang, Eunos",South East
Male,520231,Freelancer,Diploma,Banking and Finance,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,33,30-39,Apr,"Tampines, Pasir Ris",North East
Male,400344,Employed - Full Time,Diploma,Building and Construction,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,33,30-39,Apr,"Geylang, Eunos",South East
Male,530362,Unemployed 0 to less than 3 months,Degree,Information Technology,"SGD 5,000 to 6,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,33,30-39,Apr,"Hougang, Punggol",North East
Female,440066,Unemployed 3 to less than 6 months,Degree,General Management,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,33,30-39,Apr,"Katong, Joo Chiat",South East
Male,560345,Unemployed 0 to less than 3 months,Degree,Information Technology,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,33,30-39,Apr,"Bishan, Ang Mo Kio",Central
Male,329141,Unemployed 0 to less than 3 months,Degree,Information Technology,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,32,30-39,Apr,"Balestier, Toa Payoh",Central
Male,410655,Unemployed 6 to less than 12 months,Degree,Information Technology,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,32,30-39,Apr,"Geylang, Eunos",South East
Male,130017,Employed - Full Time,Diploma,Security and Investigation,"SGD 3,000 to 4,999",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,32,30-39,Apr,"Pasir Panjang, Clementi",South West
Male,682166,Unemployed 3 to less than 6 months,Diploma,Information Technology,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,32,30-39,Apr,"Hillview, Choa Chu Kang",South West
Male,535730,Unemployed 6 to less than 12 months,Master and Above,Consulting,"SGD 7,000 to 9,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,32,30-39,Apr,"Hougang, Punggol",North East
Male,543202,Unemployed 12 months and more,Master and Above,Information Technology,"SGD 5,000 to 6,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,32,30-39,Apr,"Hougang, Punggol",North East
Male,461041,Unemployed 0 to less than 3 months,Master and Above,Information Technology,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,32,30-39,Apr,"Bedok, Upper East Coast",South East
Female,520101,Unemployed 6 to less than 12 months,Degree,Information Technology,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,31,30-39,Apr,"Tampines, Pasir Ris",North East
Male,150035,Retrenched,Degree,Information Technology,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,31,30-39,Apr,"Queenstown, Tiong Bahru",Central
Male,789097,Unemployed 0 to less than 3 months,Degree,Engineering,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,31,30-39,Apr,"Upper Thomson, Springleaf",North West
Male,668308,Unemployed 0 to less than 3 months,Degree,Advertising / Media,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,31,30-39,Apr,"Hillview, Choa Chu Kang",South West
Female,513530,Employed - Full Time,Degree,Information Technology,"SGD 5,000 to 6,999",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,30,30-39,Apr,"Tampines, Pasir Ris",North East
Male,510703,Employed - Full Time,Diploma,Information Technology,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,30,30-39,Apr,"Tampines, Pasir Ris",North East
Male,730542,Unemployed 3 to less than 6 months,Diploma,Manufacturing,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,30,30-39,Apr,"Kranji, Woodgrove",North West
Male,510470,Employed - Full Time,Degree,Information Technology,"SGD 3,000 to 4,999",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,30,30-39,Apr,"Tampines, Pasir Ris",North East
Male,510504,Freelancer,Degree,Design,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,29,20-29,Apr,"Tampines, Pasir Ris",North East
Male,310046,Unemployed 0 to less than 3 months,Degree,Professional Services,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,29,20-29,Apr,"Balestier, Toa Payoh",Central
Male,510627,Unemployed 0 to less than 3 months,Degree,Banking and Finance,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,29,20-29,Apr,"Tampines, Pasir Ris",North East
Male,731188,Employed - Full Time,Diploma,Information Technology,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,29,20-29,Apr,"Kranji, Woodgrove",North West
Female,542280,Employed - Full Time,Degree,Manufacturing,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,29,20-29,Apr,"Hougang, Punggol",North East
Male,760717,Employed - Part Time,Diploma,F&B,"Below SGD 3,000",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,29,20-29,Apr,"Yishun, Sembawang",North West
Male,460061,Unemployed 6 to less than 12 months,Degree,Building and Construction,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,28,20-29,Apr,"Bedok, Upper East Coast",South East
Male,601285,Employed - Full Time,Degree,Engineering,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,28,20-29,Apr,Jurong,South West
Male,760153,Employed - Part Time,ITE (Nitec / Higher Nitec),Engineering,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,28,20-29,Apr,"Yishun, Sembawang",North West
Male,730330,Employed - Full Time,Degree,Engineering,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,28,20-29,Apr,"Kranji, Woodgrove",North West
Female,792434,Unemployed 12 months and more,Degree,Others,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,28,20-29,Apr,Seletar,North East
Male,541314,Unemployed 6 to less than 12 months,Degree,Others,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,26,20-29,Apr,"Hougang, Punggol",North East
Male,542292,Employed - Full Time,Diploma,Customer Service,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,24,20-29,Apr,"Hougang, Punggol",North East
Male,530539,Unemployed 3 to less than 6 months,Diploma,Others,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,24,20-29,Apr,"Hougang, Punggol",North East
Female,460517,Freelancer,Degree,Information Technology,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,24,20-29,Apr,"Bedok, Upper East Coast",South East
Male,730621,Freelancer,Diploma,Information Technology,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,24,20-29,Apr,"Kranji, Woodgrove",North West
Female,641180,Employed - Full Time,Master and Above,Engineering,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,22,20-29,Apr,Jurong,South West
Female,821105,Unemployed 0 to less than 3 months,Degree,Information Technology,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,22,20-29,Apr,"Hougang, Punggol",North East
Female,458835,Employed - Part Time,A Level,Admin / Secretarial,"SGD 5,000 to 6,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,64,>60,Apr,"Katong, Joo Chiat",South East
Female,823102,Retrenched,Master and Above,Admin / Secretarial,"SGD 7,000 to 9,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,60,>60,Apr,"Hougang, Punggol",North East
Female,792440,Unemployed 0 to less than 3 months,O Level,Education and Training,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,57,50-59,Apr,Seletar,North East
Female,440073,Unemployed 0 to less than 3 months,Degree,Education and Training,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,66,>60,Apr,"Katong, Joo Chiat",South East
Female,350120,Unemployed 6 to less than 12 months,Diploma,Education and Training,"SGD 5,000 to 6,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,52,50-59,Apr,MacPherson,South East
Female,560302,Unemployed 0 to less than 3 months,O Level,Others,"Below SGD 3,000",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,52,50-59,Apr,"Bishan, Ang Mo Kio",Central
Female,730578,Unemployed 0 to less than 3 months,Diploma,F&B,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,48,40-49,Apr,"Kranji, Woodgrove",North West
Female,760639,Employed - Full Time,Diploma,Hospitality,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,28,20-29,Apr,"Yishun, Sembawang",North West
Female,733690,Unemployed 6 to less than 12 months,Diploma,Architecture / Interior Design,"Below SGD 3,000",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,28,20-29,Apr,"Kranji, Woodgrove",North West
Female,570116,Unemployed 0 to less than 3 months,ITE (Nitec / Higher Nitec),Others,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,27,20-29,Apr,"Bishan, Ang Mo Kio",Central
Female,449286,Employed - Part Time,A Level,Admin / Secretarial,"SGD 5,000 to 6,999",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,48,40-49,Apr,"Katong, Joo Chiat",South East
Male,520138,Retrenched,Master and Above,Admin / Secretarial,"SGD 7,000 to 9,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,32,30-39,Apr,"Tampines, Pasir Ris",North East
Female,760436,Unemployed 0 to less than 3 months,O Level,Education and Training,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,32,30-39,Apr,"Yishun, Sembawang",North West
Female,510701,Unemployed 0 to less than 3 months,Degree,Education and Training,"SGD 3,000 to 4,999",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,32,30-39,Apr,"Tampines, Pasir Ris",North East
Female,510114,Unemployed 6 to less than 12 months,Diploma,Education and Training,"SGD 5,000 to 6,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,48,40-49,Apr,"Tampines, Pasir Ris",North East
Female,506951,Unemployed 0 to less than 3 months,O Level,Others,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,52,50-59,Apr,"Loyang, Changi",South East
Female,519933,Unemployed 0 to less than 3 months,Diploma,F&B,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,48,40-49,Apr,"Tampines, Pasir Ris",North East
Female,680547,Employed - Full Time,Diploma,Hospitality,"SGD 3,000 to 4,999",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,28,20-29,Apr,"Hillview, Choa Chu Kang",South West
Male,760312,Unemployed 6 to less than 12 months,Diploma,Architecture / Interior Design,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,28,20-29,Apr,"Yishun, Sembawang",North West
Female,219498,Unemployed 0 to less than 3 months,ITE (Nitec / Higher Nitec),Others,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,27,20-29,Apr,Little India,Central
Male,750402,Employed - Part Time,Degree,Admin / Secretarial,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,27,20-29,Apr,"Yishun, Sembawang",North West
Female,419905,Unemployed 0 to less than 3 months,Master and Above,General Management,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,32,30-39,Apr,"Geylang, Eunos",South East
Female,530957,Unemployed 6 to less than 12 months,O Level,Admin / Secretarial,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,68,>60,Apr,"Hougang, Punggol",North East
Male,486060,Unemployed 12 months and more,Diploma,Sales / Retail,"SGD 10,000 & above",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,67,>60,Apr,"Bedok, Upper East Coast",South East
Male,730653,Employed - Part Time,N Level,Others,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,57,50-59,Apr,"Kranji, Woodgrove",North West
Female,440004,Employed - Part Time,O Level,F&B,"Below SGD 3,000",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,57,50-59,Apr,"Katong, Joo Chiat",South East
Female,460410,Unemployed 0 to less than 3 months,O Level,Admin / Secretarial,"Below SGD 3,000",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,57,50-59,Apr,"Bedok, Upper East Coast",South East
Female,470108,Unemployed 0 to less than 3 months,Master and Above,Engineering,"SGD 10,000 & above",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,62,>60,Apr,"Bedok, Upper East Coast",South East
Male,824176,Employed - Full Time,Degree,Others,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,56,50-59,Apr,"Hougang, Punggol",North East
Male,538756,Employed - Part Time,Degree,Customer Service,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,56,50-59,Apr,"Hougang, Punggol",North East
Male,560148,Unemployed 6 to less than 12 months,Diploma,Public / Civil Service,"SGD 3,000 to 4,999",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,56,50-59,Apr,"Bishan, Ang Mo Kio",Central
Female,560131,Self-Employed,Diploma,Others,"SGD 5,000 to 6,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,54,50-59,Apr,"Bishan, Ang Mo Kio",Central
Male,200816,Unemployed 12 months and more,Degree,Information Technology,"SGD 10,000 & above",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,53,50-59,Apr,Little India,Central
Female,120601,Unemployed 3 to less than 6 months,O Level,Banking and Finance,"SGD 7,000 to 9,999",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,53,50-59,Apr,"Pasir Panjang, Clementi",South West
Female,391037,Unemployed 6 to less than 12 months,Diploma,Customer Service,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,53,50-59,Apr,"Geylang, Eunos",South East
Female,109703,Retrenched,Degree,Design,"SGD 10,000 & above",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,51,50-59,Apr,Telok Blangah,South West
Male,641656,Unemployed 3 to less than 6 months,Diploma,Logistics / Supply Chain,"SGD 5,000 to 6,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,50,50-59,Apr,Jurong,South West
Male,449286,Employed - Full Time,Degree,Customer Service,"SGD 5,000 to 6,999",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,50,50-59,Apr,"Katong, Joo Chiat",South East
Male,520138,Unemployed 3 to less than 6 months,Master and Above,Information Technology,"SGD 10,000 & above",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,49,40-49,Apr,"Tampines, Pasir Ris",North East
Female,760436,Employed - Full Time,ITE (Nitec / Higher Nitec),Admin / Secretarial,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,47,40-49,Apr,"Yishun, Sembawang",North West
Female,510701,Unemployed 12 months and more,Degree,Admin / Secretarial,"Below SGD 3,000",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,47,40-49,Apr,"Tampines, Pasir Ris",North East
Male,510114,Unemployed 6 to less than 12 months,N Level,Others,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,46,40-49,Apr,"Tampines, Pasir Ris",North East
Female,506951,Employed - Full Time,Master and Above,Information Technology,"SGD 3,000 to 4,999",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,46,40-49,Apr,"Loyang, Changi",South East
Female,519933,Unemployed 6 to less than 12 months,Degree,Education and Training,"SGD 5,000 to 6,999",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,46,40-49,Apr,"Tampines, Pasir Ris",North East
Female,680547,Unemployed 12 months and more,Master and Above,Engineering,"SGD 3,000 to 4,999",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,45,40-49,Apr,"Hillview, Choa Chu Kang",South West
Male,760312,Employed - Full Time,Degree,Security and Investigation,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,43,40-49,Apr,"Yishun, Sembawang",North West
Female,219498,Unemployed 0 to less than 3 months,Diploma,Accounting / Auditing / Taxation,"Below SGD 3,000",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,43,40-49,Apr,Little India,Central
Female,680212,Employed - Full Time,Master and Above,Admin / Secretarial,"Below SGD 3,000",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,41,40-49,Apr,"Hillview, Choa Chu Kang",South West
Male,273008,Unemployed 0 to less than 3 months,Degree,Telecommunications,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,40,40-49,Apr,"Bukit Timah, Holland",South West
Male,461022,Employed - Full Time,Degree,Admin / Secretarial,"SGD 3,000 to 4,999",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,39,30-39,Apr,"Bedok, Upper East Coast",South East
Female,510148,Employed - Full Time,Degree,Design,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,37,30-39,Apr,"Tampines, Pasir Ris",North East
Female,520255,Unemployed 3 to less than 6 months,Degree,Admin / Secretarial,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,35,30-39,Apr,"Tampines, Pasir Ris",North East
Female,464219,Employed - Full Time,ITE (Nitec / Higher Nitec),Customer Service,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,34,30-39,Apr,"Bedok, Upper East Coast",South East
Female,469983,Unemployed 12 months and more,Degree,Information Technology,"SGD 3,000 to 4,999",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,34,30-39,Apr,"Bedok, Upper East Coast",South East
Female,461188,Employed - Full Time,ITE (Nitec / Higher Nitec),F&B,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,32,30-39,Apr,"Bedok, Upper East Coast",South East
Female,530316,Unemployed 0 to less than 3 months,O Level,Logistics / Supply Chain,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,32,30-39,Apr,"Hougang, Punggol",North East
Female,543333,Unemployed 12 months and more,Diploma,Customer Service,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,31,30-39,Apr,"Hougang, Punggol",North East
Male,730730,Unemployed 3 to less than 6 months,ITE (Nitec / Higher Nitec),Others,"Below SGD 3,000",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,RnF,31,30-39,Apr,"Kranji, Woodgrove",North West
Male,789097,Unemployed 0 to less than 3 months,Degree,Engineering,"SGD 3,000 to 4,999",Walk-in,Yes,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,31,30-39,Apr,"Upper Thomson, Springleaf",North West
Male,821425,Retrenched,Diploma,Others,"Below SGD 3,000",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,31,30-39,Apr,"Hougang, Punggol",North East
Female,400320,Unemployed 3 to less than 6 months,Degree,Social Services,"SGD 3,000 to 4,999",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,31,30-39,Apr,"Geylang, Eunos",South East
Male,669559,Unemployed 3 to less than 6 months,Degree,Public / Civil Service,"SGD 3,000 to 4,999",Walk-in,No,CCOTG @ Jurong Point,CCOTG,24-26/4/2025,PMET,29,20-29,Apr,"Hillview, Choa Chu Kang",South West
